Date;Time;Turbidity
2017-06-10;0:45:00;10
2017-06-10;0:50:00;10
2017-06-10;0:55:00;12
2017-06-10;1:00:00;11
2017-06-10;1:05:00;12
2017-06-10;1:10:00;15
2017-06-10;1:15:00;13
2017-06-10;1:20:00;11
2017-06-10;1:25:00;12
2017-06-10;1:30:00;15
2017-06-10;1:35:00;13
2017-06-10;1:40:00;14
2017-06-10;1:45:00;14
2017-06-10;1:50:00;15
2017-06-10;1:55:00;14
2017-06-10;2:00:00;13
2017-06-10;2:05:00;17
2017-06-10;2:10:00;10
2017-06-10;2:15:00;13
2017-06-10;2:20:00;12
2017-06-10;2:25:00;11
2017-06-10;2:30:00;13
2017-06-10;2:35:00;11
2017-06-10;2:40:00;10
2017-06-10;2:45:00;11
2017-06-10;2:50:00;9
2017-06-10;2:55:00;11
2017-06-10;3:00:00;9
2017-06-10;3:05:00;10
2017-06-10;3:10:00;10
2017-06-10;3:15:00;10
2017-06-10;3:20:00;9
2017-06-10;3:25:00;10
2017-06-10;3:30:00;10
2017-06-10;3:35:00;9
2017-06-10;3:40:00;9
2017-06-10;3:45:00;11
2017-06-10;3:50:00;11
2017-06-10;3:55:00;10
2017-06-10;4:00:00;10
2017-06-10;4:05:00;11
2017-06-10;4:10:00;10
2017-06-10;4:15:00;10
2017-06-10;4:20:00;10
2017-06-10;4:25:00;11
2017-06-10;4:30:00;11
2017-06-10;4:35:00;11
2017-06-10;4:40:00;12
2017-06-10;4:45:00;10
2017-06-10;4:50:00;11
2017-06-10;4:55:00;9
2017-06-10;5:00:00;11
2017-06-10;5:05:00;11
2017-06-10;5:10:00;13
2017-06-10;5:15:00;11
2017-06-10;5:20:00;11
2017-06-10;5:25:00;14
2017-06-10;5:30:00;11
2017-06-10;5:35:00;15
2017-06-10;5:40:00;11
2017-06-10;5:45:00;11
2017-06-10;5:50:00;11
2017-06-10;5:55:00;12
2017-06-10;6:00:00;10
2017-06-10;6:05:00;12
2017-06-10;6:10:00;10
2017-06-10;6:15:00;14
2017-06-10;6:20:00;13
2017-06-10;6:25:00;7
2017-06-10;6:30:00;8
2017-06-10;6:35:00;8
2017-06-10;6:40:00;8
2017-06-10;6:45:00;9
2017-06-10;6:50:00;9
2017-06-10;6:55:00;7
2017-06-10;7:00:00;8
2017-06-10;7:05:00;7
2017-06-10;7:10:00;9
2017-06-10;7:15:00;8
2017-06-10;7:20:00;8
2017-06-10;7:25:00;8
2017-06-10;7:30:00;9
2017-06-10;7:35:00;8
2017-06-10;7:40:00;8
2017-06-10;7:45:00;8
2017-06-10;7:50:00;8
2017-06-10;7:55:00;8
2017-06-10;8:00:00;8
2017-06-10;8:05:00;8
2017-06-10;8:10:00;8
2017-06-10;8:15:00;9
2017-06-10;8:20:00;7
2017-06-10;8:25:00;8
2017-06-10;8:30:00;8
2017-06-10;8:35:00;8
2017-06-10;8:40:00;8
2017-06-10;8:45:00;8
2017-06-10;8:50:00;8
2017-06-10;8:55:00;8
2017-06-10;9:00:00;7
2017-06-10;9:05:00;8
2017-06-10;9:10:00;8
2017-06-10;9:15:00;8
2017-06-10;9:20:00;7
2017-06-10;9:25:00;8
2017-06-10;9:30:00;8
2017-06-10;9:35:00;8
2017-06-10;9:40:00;8
2017-06-10;9:45:00;8
2017-06-10;9:50:00;8
2017-06-10;9:55:00;8
2017-06-10;10:00:00;8
2017-06-10;10:05:00;8
2017-06-10;10:10:00;8
2017-06-10;10:15:00;8
2017-06-10;10:20:00;8
2017-06-10;10:25:00;8
2017-06-10;10:30:00;8
2017-06-10;10:35:00;8
2017-06-10;10:40:00;8
2017-06-10;10:45:00;8
2017-06-10;10:50:00;8
2017-06-10;10:55:00;8
2017-06-10;11:00:00;8
2017-06-10;11:05:00;8
2017-06-10;11:10:00;8
2017-06-10;11:15:00;8
2017-06-10;11:20:00;8
2017-06-10;11:25:00;8
2017-06-10;11:30:00;8
2017-06-10;11:35:00;8
2017-06-10;11:40:00;8
2017-06-10;11:45:00;8
2017-06-10;11:50:00;8
2017-06-10;11:55:00;8
2017-06-10;12:00:00;8
2017-06-10;12:05:00;8
2017-06-10;12:10:00;9
2017-06-10;12:15:00;8
2017-06-10;12:20:00;9
2017-06-10;12:25:00;8
2017-06-10;12:30:00;9
2017-06-10;12:35:00;10
2017-06-10;12:40:00;9
2017-06-10;12:45:00;10
2017-06-10;12:50:00;11
2017-06-10;12:55:00;9
2017-06-10;13:00:00;10
2017-06-10;13:05:00;11
2017-06-10;13:10:00;10
2017-06-10;13:15:00;9
2017-06-10;13:20:00;10
2017-06-10;13:25:00;10
2017-06-10;13:30:00;10
2017-06-10;13:35:00;10
2017-06-10;13:40:00;10
2017-06-10;13:45:00;11
2017-06-10;13:50:00;11
2017-06-10;13:55:00;11
2017-06-10;14:00:00;10
2017-06-10;14:05:00;9
2017-06-10;14:10:00;11
2017-06-10;14:15:00;13
2017-06-10;14:20:00;10
2017-06-10;14:25:00;12
2017-06-10;14:30:00;11
2017-06-10;14:35:00;11
2017-06-10;14:40:00;13
2017-06-10;14:45:00;11
2017-06-10;14:50:00;12
2017-06-10;14:55:00;11
2017-06-10;15:00:00;10
2017-06-10;15:05:00;10
2017-06-10;15:10:00;10
2017-06-10;15:15:00;12
2017-06-10;15:20:00;10
2017-06-10;15:25:00;10
2017-06-10;15:30:00;11
2017-06-10;15:35:00;11
2017-06-10;15:40:00;12
2017-06-10;15:45:00;10
2017-06-10;15:50:00;12
2017-06-10;15:55:00;12
2017-06-10;16:00:00;13
2017-06-10;16:05:00;13
2017-06-10;16:10:00;11
2017-06-10;16:15:00;11
2017-06-10;16:20:00;13
2017-06-10;16:25:00;12
2017-06-10;16:30:00;12
2017-06-10;16:35:00;11
2017-06-10;16:40:00;11
2017-06-10;16:45:00;14
2017-06-10;16:50:00;13
2017-06-10;16:55:00;11
2017-06-10;17:00:00;13
2017-06-10;17:05:00;14
2017-06-10;17:10:00;11
2017-06-10;17:15:00;12
2017-06-10;17:20:00;14
2017-06-10;17:25:00;11
2017-06-10;17:30:00;13
2017-06-10;17:35:00;14
2017-06-10;17:40:00;16
2017-06-10;17:45:00;12
2017-06-10;17:50:00;12
2017-06-10;17:55:00;12
2017-06-10;18:00:00;11
2017-06-10;18:05:00;11
2017-06-10;18:10:00;12
2017-06-10;18:15:00;12
2017-06-10;18:20:00;12
2017-06-10;18:25:00;11
2017-06-10;18:30:00;14
2017-06-10;18:35:00;12
2017-06-10;18:40:00;11
2017-06-10;18:45:00;11
2017-06-10;18:50:00;12
2017-06-10;18:55:00;11
2017-06-10;19:00:00;12
2017-06-10;19:05:00;11
2017-06-10;19:10:00;11
2017-06-10;19:15:00;13
2017-06-10;19:20:00;12
2017-06-10;19:25:00;14
2017-06-10;19:30:00;13
2017-06-10;19:35:00;15
2017-06-10;19:40:00;14
2017-06-10;19:45:00;12
2017-06-10;19:50:00;13
2017-06-10;19:55:00;13
2017-06-10;20:00:00;12
2017-06-10;20:05:00;12
2017-06-10;20:10:00;14
2017-06-10;20:15:00;14
2017-06-10;20:20:00;16
2017-06-10;20:25:00;14
2017-06-10;20:30:00;10
2017-06-10;20:35:00;12
2017-06-10;20:40:00;11
2017-06-10;20:45:00;12
2017-06-10;20:50:00;12
2017-06-10;20:55:00;12
2017-06-10;21:00:00;12
2017-06-10;21:05:00;12
2017-06-10;21:10:00;13
2017-06-10;21:15:00;11
2017-06-10;21:20:00;11
2017-06-10;21:25:00;12
2017-06-10;21:30:00;12
2017-06-10;21:35:00;12
2017-06-10;21:40:00;10
2017-06-10;21:45:00;10
2017-06-10;21:50:00;12
2017-06-10;21:55:00;11
2017-06-10;22:00:00;10
2017-06-10;22:05:00;11
2017-06-10;22:10:00;12
2017-06-10;22:15:00;13
2017-06-10;22:20:00;11
2017-06-10;22:25:00;12
2017-06-10;22:30:00;12
2017-06-10;22:35:00;11
2017-06-10;22:40:00;10
2017-06-10;22:45:00;10
2017-06-10;22:50:00;14
2017-06-10;22:55:00;11
2017-06-10;23:00:00;10
2017-06-10;23:05:00;10
2017-06-10;23:10:00;10
2017-06-10;23:15:00;10
2017-06-10;23:20:00;17
2017-06-10;23:25:00;15
2017-06-10;23:30:00;11
2017-06-10;23:35:00;10
2017-06-10;23:40:00;11
2017-06-10;23:45:00;11
2017-06-10;23:50:00;10
2017-06-10;23:55:00;11
2017-06-11;0:00:00;13
2017-06-11;0:05:00;11
2017-06-11;0:10:00;12
2017-06-11;0:15:00;13
2017-06-11;0:20:00;14
2017-06-11;0:25:00;13
2017-06-11;0:30:00;13
2017-06-11;0:35:00;11
2017-06-11;0:40:00;13
2017-06-11;0:45:00;11
2017-06-11;0:50:00;13
2017-06-11;0:55:00;12
2017-06-11;1:00:00;13
2017-06-11;1:05:00;13
2017-06-11;1:10:00;11
2017-06-11;1:15:00;12
2017-06-11;1:20:00;12
2017-06-11;1:25:00;11
2017-06-11;1:30:00;12
2017-06-11;1:35:00;12
2017-06-11;1:40:00;13
2017-06-11;1:45:00;13
2017-06-11;1:50:00;13
2017-06-11;1:55:00;12
2017-06-11;2:00:00;11
2017-06-11;2:05:00;11
2017-06-11;2:10:00;12
2017-06-11;2:15:00;11
2017-06-11;2:20:00;12
2017-06-11;2:25:00;12
2017-06-11;2:30:00;11
2017-06-11;2:35:00;12
2017-06-11;2:40:00;11
2017-06-11;2:45:00;14
2017-06-11;2:50:00;12
2017-06-11;2:55:00;12
2017-06-11;3:00:00;13
2017-06-11;3:05:00;13
2017-06-11;3:10:00;13
2017-06-11;3:15:00;12
2017-06-11;3:20:00;12
2017-06-11;3:25:00;14
2017-06-11;3:30:00;13
2017-06-11;3:35:00;12
2017-06-11;3:40:00;12
2017-06-11;3:45:00;12
2017-06-11;3:50:00;12
2017-06-11;3:55:00;13
2017-06-11;4:00:00;13
2017-06-11;4:05:00;12
2017-06-11;4:10:00;14
2017-06-11;4:15:00;13
2017-06-11;4:20:00;13
2017-06-11;4:25:00;13
2017-06-11;4:30:00;14
2017-06-11;4:35:00;12
2017-06-11;4:40:00;14
2017-06-11;4:45:00;12
2017-06-11;4:50:00;12
2017-06-11;4:55:00;13
2017-06-11;5:00:00;13
2017-06-11;5:05:00;13
2017-06-11;5:10:00;12
2017-06-11;5:15:00;13
2017-06-11;5:20:00;13
2017-06-11;5:25:00;13
2017-06-11;5:30:00;13
2017-06-11;5:35:00;15
2017-06-11;5:40:00;15
2017-06-11;5:45:00;15
2017-06-11;5:50:00;15
2017-06-11;5:55:00;16
2017-06-11;6:00:00;13
2017-06-11;6:05:00;13
2017-06-11;6:10:00;13
2017-06-11;6:15:00;15
2017-06-11;6:20:00;15
2017-06-11;6:25:00;15
2017-06-11;6:30:00;13
2017-06-11;6:35:00;16
2017-06-11;6:40:00;14
2017-06-11;6:45:00;17
2017-06-11;6:50:00;14
2017-06-11;6:55:00;18
2017-06-11;7:00:00;15
2017-06-11;7:05:00;15
2017-06-11;7:10:00;16
2017-06-11;7:15:00;15
2017-06-11;7:20:00;17
2017-06-11;7:25:00;16
2017-06-11;7:30:00;17
2017-06-11;7:35:00;16
2017-06-11;7:40:00;13
2017-06-11;7:45:00;14
2017-06-11;7:50:00;13
2017-06-11;7:55:00;13
2017-06-11;8:00:00;14
2017-06-11;8:05:00;14
2017-06-11;8:10:00;14
2017-06-11;8:15:00;13
2017-06-11;8:20:00;15
2017-06-11;8:25:00;15
2017-06-11;8:30:00;14
2017-06-11;8:35:00;12
2017-06-11;8:40:00;15
2017-06-11;8:45:00;16
2017-06-11;8:50:00;14
2017-06-11;8:55:00;14
2017-06-11;9:00:00;14
2017-06-11;9:05:00;21
2017-06-11;9:10:00;17
2017-06-11;9:15:00;15
2017-06-11;9:20:00;15
2017-06-11;9:25:00;17
2017-06-11;9:30:00;14
2017-06-11;9:35:00;18
2017-06-11;9:40:00;13
2017-06-11;9:45:00;15
2017-06-11;9:50:00;12
2017-06-11;9:55:00;13
2017-06-11;10:00:00;12
2017-06-11;10:05:00;13
2017-06-11;10:10:00;13
2017-06-11;10:15:00;12
2017-06-11;10:20:00;13
2017-06-11;10:25:00;13
2017-06-11;10:30:00;12
2017-06-11;10:35:00;12
2017-06-11;10:40:00;15
2017-06-11;10:45:00;13
2017-06-11;10:50:00;12
2017-06-11;10:55:00;11
2017-06-11;11:00:00;11
2017-06-11;11:05:00;12
2017-06-11;11:10:00;11
2017-06-11;11:15:00;12
2017-06-11;11:20:00;13
2017-06-11;11:25:00;12
2017-06-11;11:30:00;13
2017-06-11;11:35:00;13
2017-06-11;11:40:00;13
2017-06-11;11:45:00;11
2017-06-11;11:50:00;12
2017-06-11;11:55:00;11
2017-06-11;12:00:00;12
2017-06-11;12:05:00;11
2017-06-11;12:10:00;11
2017-06-11;12:15:00;12
2017-06-11;12:20:00;12
2017-06-11;12:25:00;12
2017-06-11;12:30:00;11
2017-06-11;12:35:00;11
2017-06-11;12:40:00;12
2017-06-11;12:45:00;12
2017-06-11;12:50:00;11
2017-06-11;12:55:00;12
2017-06-11;13:00:00;11
2017-06-11;13:05:00;12
2017-06-11;13:10:00;12
2017-06-11;13:15:00;12
2017-06-11;13:20:00;11
2017-06-11;13:25:00;13
2017-06-11;13:30:00;11
2017-06-11;13:35:00;12
2017-06-11;13:40:00;12
2017-06-11;13:45:00;12
2017-06-11;13:50:00;11
2017-06-11;13:55:00;12
2017-06-11;14:00:00;12
2017-06-11;14:05:00;12
2017-06-11;14:10:00;12
2017-06-11;14:15:00;12
2017-06-11;14:20:00;12
2017-06-11;14:25:00;12
2017-06-11;14:30:00;12
2017-06-11;14:35:00;12
2017-06-11;14:40:00;13
2017-06-11;14:45:00;12
2017-06-11;14:50:00;13
2017-06-11;14:55:00;12
2017-06-11;15:00:00;12
2017-06-11;15:05:00;13
2017-06-11;15:10:00;11
2017-06-11;15:15:00;12
2017-06-11;15:20:00;12
2017-06-11;15:25:00;12
2017-06-11;15:30:00;12
2017-06-11;15:35:00;13
2017-06-11;15:40:00;13
2017-06-11;15:45:00;13
2017-06-11;15:50:00;11
2017-06-11;15:55:00;12
2017-06-11;16:00:00;11
2017-06-11;16:05:00;11
2017-06-11;16:10:00;13
2017-06-11;16:15:00;13
2017-06-11;16:20:00;12
2017-06-11;16:25:00;13
2017-06-11;16:30:00;11
2017-06-11;16:35:00;12
2017-06-11;16:40:00;12
2017-06-11;16:45:00;13
2017-06-11;16:50:00;11
2017-06-11;16:55:00;13
2017-06-11;17:00:00;11
2017-06-11;17:05:00;13
2017-06-11;17:10:00;13
2017-06-11;17:15:00;12
2017-06-11;17:20:00;12
2017-06-11;17:25:00;11
2017-06-11;17:30:00;13
2017-06-11;17:35:00;13
2017-06-11;17:40:00;12
2017-06-11;17:45:00;12
2017-06-11;17:50:00;12
2017-06-11;17:55:00;12
2017-06-11;18:00:00;12
2017-06-11;18:05:00;13
2017-06-11;18:10:00;12
2017-06-11;18:15:00;12
2017-06-11;18:20:00;13
2017-06-11;18:25:00;13
2017-06-11;18:30:00;12
2017-06-11;18:35:00;15
2017-06-11;18:40:00;12
2017-06-11;18:45:00;13
2017-06-11;18:50:00;13
2017-06-11;18:55:00;12
2017-06-11;19:00:00;12
2017-06-11;19:05:00;12
2017-06-11;19:10:00;12
2017-06-11;19:15:00;12
2017-06-11;19:20:00;13
2017-06-11;19:25:00;15
2017-06-11;19:30:00;12
2017-06-11;19:35:00;13
2017-06-11;19:40:00;14
2017-06-11;19:45:00;15
2017-06-11;19:50:00;12
2017-06-11;19:55:00;12
2017-06-11;20:00:00;12
2017-06-11;20:05:00;15
2017-06-11;20:10:00;14
2017-06-11;20:15:00;12
2017-06-11;20:20:00;13
2017-06-11;20:25:00;15
2017-06-11;20:30:00;13
2017-06-11;20:35:00;14
2017-06-11;20:40:00;14
2017-06-11;20:45:00;12
2017-06-11;20:50:00;13
2017-06-11;20:55:00;13
2017-06-11;21:00:00;11
2017-06-11;21:05:00;11
2017-06-11;21:10:00;12
2017-06-11;21:15:00;12
2017-06-11;21:20:00;11
2017-06-11;21:25:00;11
2017-06-11;21:30:00;11
2017-06-11;21:35:00;11
2017-06-11;21:40:00;17
2017-06-11;21:45:00;14
2017-06-11;21:50:00;16
2017-06-11;21:55:00;15
2017-06-11;22:00:00;19
2017-06-11;22:05:00;11
2017-06-11;22:10:00;12
2017-06-11;22:15:00;18
2017-06-11;22:20:00;11
2017-06-11;22:25:00;12
2017-06-11;22:30:00;15
2017-06-11;22:35:00;15
2017-06-11;22:40:00;12
2017-06-11;22:45:00;16
2017-06-11;22:50:00;13
2017-06-11;22:55:00;19
2017-06-11;23:00:00;12
2017-06-11;23:05:00;12
2017-06-11;23:10:00;17
2017-06-11;23:15:00;12
2017-06-11;23:20:00;13
2017-06-11;23:25:00;14
2017-06-11;23:30:00;13
2017-06-11;23:35:00;11
2017-06-11;23:40:00;13
2017-06-11;23:45:00;15
2017-06-11;23:50:00;14
2017-06-11;23:55:00;12
2017-06-12;0:00:00;15
2017-06-12;0:05:00;14
2017-06-12;0:10:00;11
2017-06-12;0:15:00;11
2017-06-12;0:20:00;12
2017-06-12;0:25:00;11
2017-06-12;0:30:00;14
2017-06-12;0:35:00;14
2017-06-12;0:40:00;14
2017-06-12;0:45:00;13
2017-06-12;0:50:00;11
2017-06-12;0:55:00;14
2017-06-12;1:00:00;11
2017-06-12;1:05:00;10
2017-06-12;1:10:00;13
2017-06-12;1:15:00;15
2017-06-12;1:20:00;13
2017-06-12;1:25:00;12
2017-06-12;1:30:00;13
2017-06-12;1:35:00;15
2017-06-12;1:40:00;16
2017-06-12;1:45:00;11
2017-06-12;1:50:00;13
2017-06-12;1:55:00;13
2017-06-12;2:00:00;14
2017-06-12;2:05:00;14
2017-06-12;2:10:00;13
2017-06-12;2:15:00;12
2017-06-12;2:20:00;12
2017-06-12;2:25:00;13
2017-06-12;2:30:00;12
2017-06-12;2:35:00;11
2017-06-12;2:40:00;12
2017-06-12;2:45:00;14
2017-06-12;2:50:00;13
2017-06-12;2:55:00;11
2017-06-12;3:00:00;11
2017-06-12;3:05:00;11
2017-06-12;3:10:00;14
2017-06-12;3:15:00;12
2017-06-12;3:20:00;13
2017-06-12;3:25:00;12
2017-06-12;3:30:00;11
2017-06-12;3:35:00;13
2017-06-12;3:40:00;12
2017-06-12;3:45:00;11
2017-06-12;3:50:00;10
2017-06-12;3:55:00;11
2017-06-12;4:00:00;11
2017-06-12;4:05:00;11
2017-06-12;4:10:00;12
2017-06-12;4:15:00;11
2017-06-12;4:20:00;13
2017-06-12;4:25:00;11
2017-06-12;4:30:00;11
2017-06-12;4:35:00;12
2017-06-12;4:40:00;11
2017-06-12;4:45:00;11
2017-06-12;4:50:00;11
2017-06-12;4:55:00;11
2017-06-12;5:00:00;11
2017-06-12;5:05:00;11
2017-06-12;5:10:00;10
2017-06-12;5:15:00;11
2017-06-12;5:20:00;11
2017-06-12;5:25:00;10
2017-06-12;5:30:00;11
2017-06-12;5:35:00;11
2017-06-12;5:40:00;12
2017-06-12;5:45:00;11
2017-06-12;5:50:00;12
2017-06-12;5:55:00;12
2017-06-12;6:00:00;11
2017-06-12;6:05:00;23
2017-06-12;6:10:00;12
2017-06-12;6:15:00;11
2017-06-12;6:20:00;12
2017-06-12;6:25:00;11
2017-06-12;6:30:00;10
2017-06-12;6:35:00;11
2017-06-12;6:40:00;11
2017-06-12;6:45:00;10
2017-06-12;6:50:00;12
2017-06-12;6:55:00;11
2017-06-12;7:00:00;11
2017-06-12;7:05:00;10
2017-06-12;7:10:00;11
2017-06-12;7:15:00;10
2017-06-12;7:20:00;11
2017-06-12;7:25:00;10
2017-06-12;7:30:00;11
2017-06-12;7:35:00;11
2017-06-12;7:40:00;10
2017-06-12;7:45:00;11
2017-06-12;7:50:00;11
2017-06-12;7:55:00;10
2017-06-12;8:00:00;10
2017-06-12;8:05:00;10
2017-06-12;8:10:00;10
2017-06-12;8:15:00;10
2017-06-12;8:20:00;11
2017-06-12;8:25:00;10
2017-06-12;8:30:00;10
2017-06-12;8:35:00;10
2017-06-12;8:40:00;11
2017-06-12;8:45:00;11
2017-06-12;8:50:00;11
2017-06-12;8:55:00;11
2017-06-12;9:00:00;10
2017-06-12;9:05:00;11
2017-06-12;9:10:00;10
2017-06-12;9:15:00;11
2017-06-12;9:20:00;11
2017-06-12;9:25:00;10
2017-06-12;9:30:00;11
2017-06-12;9:35:00;11
2017-06-12;9:40:00;10
2017-06-12;9:45:00;11
2017-06-12;9:50:00;10
2017-06-12;9:55:00;10
2017-06-12;10:00:00;10
2017-06-12;10:05:00;10
2017-06-12;10:10:00;10
2017-06-12;10:15:00;10
2017-06-12;10:20:00;10
2017-06-12;10:25:00;10
2017-06-12;10:30:00;10
2017-06-12;10:35:00;9
2017-06-12;10:40:00;11
2017-06-12;10:45:00;10
2017-06-12;10:50:00;10
2017-06-12;10:55:00;10
2017-06-12;11:00:00;11
2017-06-12;11:05:00;10
2017-06-12;11:10:00;11
2017-06-12;11:15:00;11
2017-06-12;11:20:00;11
2017-06-12;11:25:00;10
2017-06-12;11:30:00;9
2017-06-12;11:35:00;9
2017-06-12;11:40:00;10
2017-06-12;11:45:00;10
2017-06-12;11:50:00;10
2017-06-12;11:55:00;9
2017-06-12;12:00:00;11
2017-06-12;12:05:00;10
2017-06-12;12:10:00;10
2017-06-12;12:15:00;9
2017-06-12;12:20:00;9
2017-06-12;12:25:00;10
2017-06-12;12:30:00;11
2017-06-12;12:35:00;10
2017-06-12;12:40:00;11
2017-06-12;12:45:00;10
2017-06-12;12:50:00;10
2017-06-12;12:55:00;10
2017-06-12;13:00:00;10
2017-06-12;13:05:00;10
2017-06-12;13:10:00;9
2017-06-12;13:15:00;11
2017-06-12;13:20:00;10
2017-06-12;13:25:00;9
2017-06-12;13:30:00;9
2017-06-12;13:35:00;9
2017-06-12;13:40:00;9
2017-06-12;13:45:00;10
2017-06-12;13:50:00;9
2017-06-12;13:55:00;9
2017-06-12;14:00:00;9
2017-06-12;14:05:00;9
2017-06-12;14:10:00;9
2017-06-12;14:15:00;9
2017-06-12;14:20:00;9
2017-06-12;14:25:00;10
2017-06-12;14:30:00;10
2017-06-12;14:35:00;9
2017-06-12;14:40:00;11
2017-06-12;14:45:00;10
2017-06-12;14:50:00;10
2017-06-12;14:55:00;9
2017-06-12;15:00:00;10
2017-06-12;15:05:00;9
2017-06-12;15:10:00;9
2017-06-12;15:15:00;9
2017-06-12;15:20:00;9
2017-06-12;15:25:00;11
2017-06-12;15:30:00;10
2017-06-12;15:35:00;9
2017-06-12;15:40:00;10
2017-06-12;15:45:00;9
2017-06-12;15:50:00;9
2017-06-12;15:55:00;11
2017-06-12;16:00:00;10
2017-06-12;16:05:00;9
2017-06-12;16:10:00;11
2017-06-12;16:15:00;10
2017-06-12;16:20:00;9
2017-06-12;16:25:00;11
2017-06-12;16:30:00;8
2017-06-12;16:35:00;10
2017-06-12;16:40:00;10
2017-06-12;16:45:00;9
2017-06-12;16:50:00;8
2017-06-12;16:55:00;9
2017-06-12;17:00:00;9
2017-06-12;17:05:00;9
2017-06-12;17:10:00;9
2017-06-12;17:15:00;10
2017-06-12;17:20:00;8
2017-06-12;17:25:00;11
2017-06-12;17:30:00;9
2017-06-12;17:35:00;9
2017-06-12;17:40:00;9
2017-06-12;17:45:00;9
2017-06-12;17:50:00;9
2017-06-12;17:55:00;10
2017-06-12;18:00:00;10
2017-06-12;18:05:00;11
2017-06-12;18:10:00;11
2017-06-12;18:15:00;8
2017-06-12;18:20:00;9
2017-06-12;18:25:00;9
2017-06-12;18:30:00;9
2017-06-12;18:35:00;9
2017-06-12;18:40:00;9
2017-06-12;18:45:00;11
2017-06-12;18:50:00;11
2017-06-12;18:55:00;9
2017-06-12;19:00:00;9
2017-06-12;19:05:00;9
2017-06-12;19:10:00;10
2017-06-12;19:15:00;9
2017-06-12;19:20:00;10
2017-06-12;19:25:00;10
2017-06-12;19:30:00;9
2017-06-12;19:35:00;10
2017-06-12;19:40:00;11
2017-06-12;19:45:00;9
2017-06-12;19:50:00;11
2017-06-12;19:55:00;8
2017-06-12;20:00:00;9
2017-06-12;20:05:00;10
2017-06-12;20:10:00;11
2017-06-12;20:15:00;8
2017-06-12;20:20:00;9
2017-06-12;20:25:00;9
2017-06-12;20:30:00;9
2017-06-12;20:35:00;9
2017-06-12;20:40:00;8
2017-06-12;20:45:00;9
2017-06-12;20:50:00;8
2017-06-12;20:55:00;8
2017-06-12;21:00:00;11
2017-06-12;21:05:00;9
2017-06-12;21:10:00;9
2017-06-12;21:15:00;9
2017-06-12;21:20:00;9
2017-06-12;21:25:00;10
2017-06-12;21:30:00;9
2017-06-12;21:35:00;10
2017-06-12;21:40:00;9
2017-06-12;21:45:00;9
2017-06-12;21:50:00;12
2017-06-12;21:55:00;9
2017-06-12;22:00:00;10
2017-06-12;22:05:00;9
2017-06-12;22:10:00;9
2017-06-12;22:15:00;9
2017-06-12;22:20:00;9
2017-06-12;22:25:00;9
2017-06-12;22:30:00;9
2017-06-12;22:35:00;9
2017-06-12;22:40:00;9
2017-06-12;22:45:00;9
2017-06-12;22:50:00;9
2017-06-12;22:55:00;9
2017-06-12;23:00:00;9
2017-06-12;23:05:00;9
2017-06-12;23:10:00;9
2017-06-12;23:15:00;10
2017-06-12;23:20:00;9
2017-06-12;23:25:00;10
2017-06-12;23:30:00;10
2017-06-12;23:35:00;9
2017-06-12;23:40:00;9
2017-06-12;23:45:00;10
2017-06-12;23:50:00;10
2017-06-12;23:55:00;12
2017-06-13;0:00:00;10
2017-06-13;0:05:00;9
2017-06-13;0:10:00;9
2017-06-13;0:15:00;9
2017-06-13;0:20:00;9
2017-06-13;0:25:00;10
2017-06-13;0:30:00;10
2017-06-13;0:35:00;11
2017-06-13;0:40:00;10
2017-06-13;0:45:00;9
2017-06-13;0:50:00;9
2017-06-13;0:55:00;9
2017-06-13;1:00:00;9
2017-06-13;1:05:00;9
2017-06-13;1:10:00;10
2017-06-13;1:15:00;10
2017-06-13;1:20:00;8
2017-06-13;1:25:00;11
2017-06-13;1:30:00;11
2017-06-13;1:35:00;12
2017-06-13;1:40:00;9
2017-06-13;1:45:00;12
2017-06-13;1:50:00;10
2017-06-13;1:55:00;11
2017-06-13;2:00:00;12
2017-06-13;2:05:00;12
2017-06-13;2:10:00;9
2017-06-13;2:15:00;11
2017-06-13;2:20:00;10
2017-06-13;2:25:00;9
2017-06-13;2:30:00;12
2017-06-13;2:35:00;11
2017-06-13;2:40:00;11
2017-06-13;2:45:00;9
2017-06-13;2:50:00;9
2017-06-13;2:55:00;10
2017-06-13;3:00:00;10
2017-06-13;3:05:00;10
2017-06-13;3:10:00;11
2017-06-13;3:15:00;11
2017-06-13;3:20:00;9
2017-06-13;3:25:00;11
2017-06-13;3:30:00;10
2017-06-13;3:35:00;9
2017-06-13;3:40:00;9
2017-06-13;3:45:00;9
2017-06-13;3:50:00;9
2017-06-13;3:55:00;11
2017-06-13;4:00:00;11
2017-06-13;4:05:00;9
2017-06-13;4:10:00;11
2017-06-13;4:15:00;9
2017-06-13;4:20:00;9
2017-06-13;4:25:00;10
2017-06-13;4:30:00;9
2017-06-13;4:35:00;9
2017-06-13;4:40:00;10
2017-06-13;4:45:00;11
2017-06-13;4:50:00;10
2017-06-13;4:55:00;10
2017-06-13;5:00:00;9
2017-06-13;5:05:00;11
2017-06-13;5:10:00;9
2017-06-13;5:15:00;10
2017-06-13;5:20:00;9
2017-06-13;5:25:00;9
2017-06-13;5:30:00;9
2017-06-13;5:35:00;9
2017-06-13;5:40:00;9
2017-06-13;5:45:00;9
2017-06-13;5:50:00;9
2017-06-13;5:55:00;9
2017-06-13;6:00:00;9
2017-06-13;6:05:00;9
2017-06-13;6:10:00;9
2017-06-13;6:15:00;9
2017-06-13;6:20:00;9
